,title,employer,location,rating,description,salary_estimate,easy_apply,career_opportunities_rating,comp_and_benefits_rating,culture_and_values_rating,senior_management_rating,work_life_balance_rating,company_size,company_type,company_sector,company_founded,company_industry,company_revenue
461,QA Engineer,Revuze,Netanya,4.3,"Revuze is a startup on a mission to revolutionize the consumer insights industry by collecting millions of consumer reviews from the top e-tailers and turning them into actionable insights with our Generative AI engine. The world’s leading brands in the electronics, cosmetics, apparel, hygiene and food industry, are currently using Revuze to improve their competitive positioning, marketing and product development/innovation road map. Revuze is looking for a 5-star QA Engineer with a proven track record of success! The ideal candidate will be a detail-oriented, self-motivated, focused, and well-organized individual, who wants to join a growing startup and grow with it. Responsibilities:",-1,1,4.1,3.4,4.1,4.1,4.1,51 to 200 Employees,Company - Private,Media & Communication,2013,Advertising & Public Relations,Unknown / Non-Applicable
462,Software Engineer,Nova Ltd.,Rehovot,4.6,"IM SW Team at Nova is looking for a Software Engineer to participate in feature development complex in-house software platform. Nova provides insights into process control in the world’s most technologically advanced industry. We employ physics, math, algorithms, software, and hardware expertise to redefine the limits of possible in semiconductors’ manufacturing. We invite you to join our dreamers and winners! Brilliant high-aimers who see impossible as the starting point to exciting challenges, and work together in multidisciplinary global teams to find answers. We dive deep, into the nanometric and atomic levels, to extract unique insights and provide our customers and partners with crucial decision-making data. Each and every one of us helps redefine what people can achieve through technology.  Requirements:    Role Responsibilities:",-1,1,4.3,4.0,4.6,4.3,4.3,501 to 1000 Employees,Company - Public,Manufacturing,1993,Machinery Manufacturing,$100 to $500 million (USD)
463,Junior Embedded Engineer,JobInfo,Tel Aviv-Yafo,3.2,"Job Description: For an AgroTech hitech company developing managing solutions for autonomous vessels, with offices in the center. Additional Positions: Real-time Category: Software Job Qualifications: 1-3 years of practical software engineering experience (C/C++)  Deep understanding of key software engineering concepts (OOP, Design patterns, etc.)  Proven hands-on experience in the field of embedded software and micro-controllers / robotics  Familiarized with peripherals and communication protocol such as - CAN, SPI, I2C, Serial/UART  Maker mindset, self-learner, motivated, independent yet communicative & collaborative  BSc in Computer Science / SW Engineering / EE or related field  Hebrew - native, English - fluent",-1,0,3.0,3.0,1.8,2.8,4.2,51 to 200 Employees,Company - Private,Information Technology,1999,Computer Hardware Development,Unknown / Non-Applicable
464,Technical Support Engineer,PayU,Tel Aviv-Yafo,3.8,"About PayU PayU, a leading payment and Fintech company in 50+ high-growth markets throughout Asia, Central and Eastern Europe, Latin America, the Middle East and Africa, part of Prosus group, one of the largest technology investors in the world is redefining the way people buy and sell online for our 300.000+ merchants and millions of consumers.  As a leading online payment service provider, we deploy more than 400 payment methods and PCI-certified platforms to process approximately 6 million payments every single day.  Thinking of becoming a PayUneer and you are curious to know more about us? Read more about the life in PayU here",-1,1,3.6,3.6,3.7,3.4,3.6,1001 to 5000 Employees,Company - Private,Information Technology,2002,Internet & Web Services,$10+ billion (USD)
465,Backend Data Engineer,lusha,Tel Aviv-Yafo,3.7,"Description Lusha is growing and we are searching for an experienced Backend-Data Engineer to join us! If you are a highly skilled software engineer experienced in solving complex algorithmic and engineering (preferability data) challenges, a strong knowledge of a wide range of technologies and solutions as a Backend developer, and someone who thrives in a cross-functional, fast-paced environment - continue reading :) You will: Design and implement high scale and data intensive services",-1,0,3.5,3.8,3.6,3.2,3.8,201 to 500 Employees,Company - Private,Information Technology,2016,Software Development,Unknown / Non-Applicable
466,Junior Deep Learning Engineer בחברה לאחר רכישה מתוקשרת!,Gotfriends,Tel Aviv-Yafo,4.8,"מיקום: ת""א והמרכז תיאור המשרה: חברה מעולה הממומנת ב-120 מיליון דולר, נרכשו על ידי חברה גדולה ומוכרת ועובדים כחטיבה עצמאית לחלוטין. עוסקים ב Compute Power ל-AI, מפתחים מנוע חדשני מבוסס Deep Learning המאפשר כוח מחשוב מותאם Al לעיבוד כמויות Data עצומות. יש משרדים במרכז הארץ ובאיזור השרון על קו רכבת, לנוחות העובד. החברה מונה מאות עובדים. מדובר בתפקיד שהוא כחלק מצוות, פיתוח מודלים של בינה מלאכותית לשימוש עבור המעבדים. הפיתוח ב Python, שימוש בכלי Deep Learning כמו PyTorch ו- TensorFlow. העבודה ב-Production (ללא צד מחקרי, אלא פיתוח ומימוש של האלגוריתמים).",-1,0,4.1,4.6,4.1,4.5,3.7,-1,-1,-1,-1,-1,Unknown / Non-Applicable
467,Manual QA & Integration Engineer,General Motors,Herzliya,4.1,"Job Description General Motors Israel (Herzliya) takes a significant part in shaping the autonomous vehicle. We impact the future vehicles in diverse fields by developing cutting edge technologies. Within GM Israel, over 700 people working in an hybrid flexible mode on one of the most exciting challenges of our days GM Israel takes a significant part in transforming traditional cars into software-defined vehicles (SDV). SDV – ‘Software Defined Vehicle’ is a new group that is developing vehicle intelligence platform whose features and functions are primarily enabled through software. This is a significant part of the ongoing transformation of vehicles from being mainly hardware-based to a software-centric electronic device on wheels. The SDV teams are supporting the definition, design, and development of continuously improving mobility service.",-1,0,3.7,4.0,3.8,3.4,3.8,10000+ Employees,Company - Public,Manufacturing,1908,Transportation Equipment Manufacturing,$10+ billion (USD)
468,QA Engineer,Oktopost,Ramat Gan,4.1,"Oktopost is revolutionizing the way companies connect with their customers and audiences. We enable B2B marketers fully manage and optimize social media to drive their businesses forward in a scalable and measurable way. Leading B2B organizations all over the world such as ACI Worldwide, Snowflake and Fujitsu are using Oktopost to improve and understand their social presence in order to make better business decisions. We are a global, fast-paced, and innovative start up with offices in Ramat Gan, London, and Grand Rapids (MI).  Oktopost is looking for an experienced Quality Assurance (QA) Engineer. If you meet our background requirements and skills, and are looking for an opportunity to be rewarded, then this is the ideal opportunity for you! Responsibilities",-1,1,3.8,3.2,3.9,3.9,3.6,51 to 200 Employees,Company - Private,Information Technology,2013,Software Development,Unknown / Non-Applicable
469,Core & Cloud integration Engineer,Ericsson,Rosh Ha`Ayin,4.2,"Our Exciting Opportunity: Ericsson is the world’s leading company in Cellular Networks. We are now looking for a cloud & Core Integration Engineer to analyze, prepare, and implement the configuration. Your scope of work will be in the most advanced technology and could include the scenarios of installations, upgrades and support.  You will: Plan the implementation of the product configuration / integration work   Familiar with Cellular network protocols",-1,0,3.3,3.8,4.0,3.4,3.8,10000+ Employees,Company - Public,Telecommunications,1876,Telecommunications Services,$10+ billion (USD)
470,Manual QA Engineer,Earnix,Ramat Gan,4.5,"As a manual QA engineer, you will be assigned to test and validate our leading product deliverables. Be part of a dynamic and dedicated Scrum team, working according to best-case methodologies. Our manual QA teams are considered highly important in the product’s life cycle and our customer’s satisfaction with the various products we release.  What you’ll do: Develop, execute and maintain test plans for Earnix’s products. Work closely with many interfaces in Earnix (development, product, DevOps and support teams).  Requirements:     Position Intro:",-1,1,4.1,4.2,4.1,4.0,4.6,201 to 500 Employees,Company - Private,Information Technology,2001,Enterprise Software & Network Solutions,Unknown / Non-Applicable
471,Machine Learning Engineer,Hello Heart,Tel Aviv-Yafo,4.6,"About Hello Heart: Hello Heart is the only digital therapeutics company to focus exclusively on heart disease, the leading cause of death for U.S. adults. Through a connected device and mobile app that uses AI, behavioral science, and personalized digital coaching to drive lifestyle changes, Hello Heart empowers people to embrace healthier behavior, which can reduce the risks of high blood pressure and heart disease. It also helps users catch blood pressure readings that are extremely high and encourages them to talk to their doctor to identify potential risk in time. Validated in peer-reviewed studies and trusted by leading Fortune 500 companies, Hello Heart is easy to use and works alongside an employer's benefits ecosystem. Founded in 2013, Hello Heart is a member of the American Heart Association's Innovators' Network and is part of the CVS Health Point Solutions Management program. Hello Heart is backed by leading VCs including Stripes, Khosla Ventures, IVP, Blue Run and Resolute. Visit www.helloheart.com for more information.",-1,1,4.7,4.5,4.6,4.6,4.3,51 to 200 Employees,Company - Private,Healthcare,2013,Health Care Services & Hospitals,$25 to $100 million (USD)
